,open,close,high,low,volume,money
2019-11-26,6435.2,6390.59,6435.38,6380.52,2690497800.0,29268015152.0
2019-11-27,6388.31,6375.25,6395.32,6360.21,1590429100.0,18915386189.0
2019-11-28,6372.67,6352.38,6387.11,6334.97,1519923900.0,16419851249.0
2019-11-29,6347.3,6325.81,6384.14,6307.79,1919524500.0,21656997979.0
2019-12-02,6359.89,6336.4,6379.92,6327.95,2020311100.0,23120452518.0
2019-12-03,6315.69,6371.63,6371.82,6301.95,1772454400.0,20349287291.0
2019-12-04,6335.54,6343.87,6351.89,6320.76,1628816300.0,17152337425.0
2019-12-05,6368.67,6399.33,6407.1,6361.63,2426545700.0,27898954489.0
2019-12-06,6409.11,6411.22,6422.02,6379.62,2051944200.0,23807513849.0
2019-12-09,6417.13,6390.22,6420.64,6371.81,2033468100.0,23439759081.0
2019-12-10,6375.89,6373.75,6385.23,6357.12,1830511400.0,19711214889.0
2019-12-11,6391.27,6420.84,6429.28,6375.54,2627697700.0,27835704098.0
2019-12-12,6429.83,6404.04,6429.83,6396.02,2091825800.0,22194255802.0
2019-12-13,6473.94,6581.69,6582.34,6468.44,5541302900.0,63510876400.0
2019-12-16,6564.77,6588.05,6597.52,6528.78,5198089600.0,62248673232.0
2019-12-17,6583.41,6696.02,6784.59,6560.34,8567983400.0,94539172353.0
2019-12-18,6681.72,6701.43,6753.56,6680.02,6464667100.0,70461214760.0
2019-12-19,6705.42,6691.37,6724.19,6670.53,4445324000.0,47147458615.0
2019-12-20,6698.54,6692.92,6769.24,6686.72,5767393100.0,61522343667.0
2019-12-23,6704.77,6585.99,6727.32,6583.87,5127985100.0,55283142808.0
2019-12-24,6597.6,6628.17,6632.74,6585.99,3075625200.0,34353273765.0
2019-12-25,6618.23,6608.4,6637.68,6583.81,3437684600.0,37536490563.0
2019-12-26,6611.35,6688.85,6688.85,6608.44,4274042100.0,45565013060.0
2019-12-27,6678.9,6653.38,6757.79,6651.85,6119116700.0,66842768118.0
2019-12-30,6620.67,6785.19,6799.72,6586.69,7654704200.0,93836259917.0
2019-12-31,6772.7,6767.77,6783.25,6723.24,5262216100.0,62411690117.0
2020-01-02,6850.96,6852.74,6920.07,6836.44,7244796700.0,89150386412.0
2020-01-03,6861.18,6865.87,6900.74,6845.65,4875522500.0,59120402967.0
2020-01-06,6821.03,6828.31,6918.26,6796.22,5456116900.0,64806077163.0
2020-01-07,6853.2,6867.7,6904.75,6822.96,4586117500.0,53276907758.0
2020-01-08,6819.86,6725.29,6819.86,6713.79,4726292000.0,56284274212.0
2020-01-09,6791.26,6780.04,6808.93,6753.48,3719856800.0,44973589778.0
2020-01-10,6818.93,6779.29,6830.53,6754.16,3569785500.0,44714119312.0
2020-01-13,6773.17,6838.57,6839.36,6726.99,3967945400.0,51150824914.0
2020-01-14,6853.06,6807.69,6887.88,6806.68,3823727600.0,48461632301.0
2020-01-15,6800.46,6744.35,6813.44,6738.87,2913140400.0,36865034477.0
2020-01-16,6759.16,6699.78,6762.84,6691.77,3130118800.0,37360054599.0
2020-01-17,6722.53,6714.21,6771.37,6699.56,3081197100.0,39457401006.0
2020-01-20,6744.53,6784.47,6789.39,6730.68,3413586800.0,46826578363.0
2020-01-21,6748.59,6664.83,6748.59,6663.96,3936412800.0,49134478354.0
2020-01-22,6631.16,6673.51,6694.88,6557.17,4061701700.0,52477390799.0
2020-01-23,6608.61,6472.65,6616.59,6432.79,5156190200.0,64359462603.0
2020-02-03,5889.91,5969.18,6032.64,5889.91,4795264200.0,56173958417.0
2020-02-04,5892.99,6070.26,6085.08,5892.99,6845374000.0,76346284476.0
2020-02-05,6077.32,6091.55,6172.76,6028.05,5188457700.0,57609817199.0
2020-02-06,6116.08,6173.11,6202.67,6072.14,5449642800.0,60360409492.0
2020-02-07,6122.88,6156.13,6156.13,6089.46,4440025600.0,48737694555.0
2020-02-10,6110.5,6150.9,6163.12,6098.67,3893379600.0,44042196118.0
2020-02-11,6183.12,6192.31,6242.38,6165.91,4175875700.0,47113440242.0
2020-02-12,6180.29,6226.93,6231.05,6158.55,3972375700.0,44666615036.0
2020-02-13,6216.92,6158.63,6225.85,6156.58,3722205400.0,42238588837.0
2020-02-14,6149.28,6228.98,6250.02,6148.84,4454281700.0,50501480187.0
2020-02-17,6277.72,6400.35,6400.65,6255.6,6551085600.0,75916217550.0
2020-02-18,6375.51,6342.64,6392.19,6321.63,4695964700.0,52992344170.0
2020-02-19,6328.89,6351.13,6422.35,6327.74,5498943600.0,60708186900.0
2020-02-20,6366.54,6537.49,6549.04,6331.66,8841149800.0,101945795875.0
2020-02-21,6514.44,6516.49,6612.52,6480.11,8794793400.0,109312158830.0
2020-02-24,6468.46,6452.07,6487.58,6438.18,6799019900.0,84745640318.0
2020-02-25,6361.69,6430.59,6435.54,6309.61,8835909500.0,99031498228.0
2020-02-26,6357.59,6396.07,6485.26,6351.03,8465559900.0,94785228813.0
2020-02-27,6408.1,6409.76,6468.71,6382.68,5903508000.0,68048195264.0
2020-02-28,6294.02,6161.33,6333.21,6158.07,7409644200.0,84855096385.0
2020-03-02,6208.43,6337.23,6373.18,6203.17,6303460400.0,72527826889.0
2020-03-03,6406.24,6357.14,6446.75,6331.63,6532838800.0,75071856776.0
2020-03-04,6346.39,6432.61,6432.61,6338.31,6083093000.0,74145940432.0
2020-03-05,6478.87,6603.98,6637.77,6426.3,10789205400.0,130208462285.0
2020-03-06,6525.53,6457.48,6548.39,6457.48,6759484200.0,79365272484.0
2020-03-09,6341.45,6264.24,6346.03,6238.49,7375604900.0,86896336421.0
2020-03-10,6250.74,6379.1,6400.21,6226.94,7245780100.0,82700777821.0
2020-03-11,6378.0,6275.28,6378.0,6275.28,5111858800.0,60193941523.0
2020-03-12,6230.08,6210.84,6260.86,6181.3,4978296000.0,57741202177.0
2020-03-13,5957.86,6135.24,6182.58,5951.43,6724025900.0,76354180402.0
2020-03-16,6135.48,5889.5,6135.88,5887.6,6313574000.0,70795317674.0
2020-03-17,5917.48,5891.67,5985.54,5794.01,5062996700.0,55808440355.0
2020-03-18,5915.83,5737.76,5949.47,5736.42,4706483300.0,52654912634.0
2020-03-19,5715.13,5644.36,5745.1,5543.13,5952554200.0,66119747483.0
2020-03-20,5698.56,5744.13,5761.21,5649.35,4297266600.0,47739153065.0
2020-03-23,5580.03,5576.31,5651.73,5565.61,3802996300.0,40501706303.0
2020-03-24,5674.69,5724.11,5727.73,5626.22,4034884200.0,44523400552.0
2020-03-25,5833.94,5831.0,5858.91,5792.16,4180385100.0,48505705336.0
2020-03-26,5785.74,5815.27,5888.02,5782.24,3149322800.0,34053893401.0
2020-03-27,5877.48,5827.52,5903.3,5824.4,3234822400.0,36118425252.0
2020-03-30,5754.31,5787.25,5807.89,5735.63,3135654600.0,32044428935.0
2020-03-31,5838.52,5744.8,5842.4,5743.42,2814703800.0,28888169171.0
2020-04-01,5735.7,5736.91,5819.77,5732.45,2710762400.0,29516233301.0
2020-04-02,5700.96,5796.42,5796.42,5699.77,2754659600.0,29299515618.0
2020-04-03,5764.36,5736.96,5770.19,5717.99,2514215800.0,25986007681.0
2020-04-07,5830.08,5828.24,5841.02,5799.97,4070019500.0,43169780750.0
2020-04-08,5801.07,5794.68,5813.86,5782.0,2902279000.0,29356669131.0
2020-04-09,5826.17,5815.62,5857.13,5813.5,3319909900.0,36453375217.0
2020-04-10,5826.26,5803.98,5868.65,5788.92,3080704500.0,36429208881.0
2020-04-13,5770.96,5759.82,5780.95,5743.8,2309212400.0,24503504426.0
2020-04-14,5786.93,5854.37,5861.25,5772.06,3372455600.0,39438529356.0
2020-04-15,5838.02,5811.02,5856.27,5808.34,2781669000.0,32871777700.0
2020-04-16,5780.99,5815.86,5839.86,5780.44,2880830700.0,34839098771.0
2020-04-17,5852.25,5868.37,5905.22,5827.62,3557947600.0,45396174402.0
2020-04-20,5876.59,5880.26,5890.75,5842.95,2567433100.0,31214032891.0
2020-04-21,5863.27,5820.97,5873.24,5793.91,2934048800.0,33437812914.0
2020-04-22,5797.17,5821.12,5822.85,5784.29,2394344300.0,25371989088.0
2020-04-23,5830.16,5796.98,5832.52,5790.36,2344306400.0,23797394353.0
2020-04-24,5779.35,5735.24,5779.78,5719.66,2437752700.0,27892240683.0
2020-04-27,5751.97,5797.75,5838.61,5751.79,2873095900.0,31453057513.0
2020-04-28,5826.28,5841.61,5860.1,5755.04,3290451300.0,37201970694.0
2020-04-29,5831.56,5943.9,5947.36,5830.58,3123655600.0,34826890762.0
2020-04-30,5966.28,5997.78,6037.66,5966.28,3747940400.0,42850602869.0
2020-05-06,5906.62,5959.62,5965.77,5888.42,3701121300.0,41241180843.0
2020-05-07,5953.55,5921.42,5953.55,5917.06,2808610200.0,31337685720.0
2020-05-08,5949.8,5978.76,6004.7,5928.31,3989337300.0,44342425774.0
2020-05-11,5982.38,5977.07,6029.5,5962.03,3159611500.0,34372145080.0
2020-05-12,5983.66,5944.28,5998.22,5922.25,2434960200.0,27585666959.0
2020-05-13,5923.26,5938.59,5948.32,5897.54,2142997400.0,23439902465.0
2020-05-14,5913.88,5862.89,5913.88,5860.31,2185367300.0,25126932410.0
2020-05-15,5893.63,5860.63,5906.73,5856.77,2155626100.0,23822106873.0
2020-05-18,5854.17,5853.32,5885.06,5830.14,2391892900.0,26794025381.0
2020-05-19,5916.25,5895.11,5921.66,5886.2,2250577400.0,24729773084.0
2020-05-20,5891.42,5901.2,5921.2,5868.13,2422846000.0,25458217868.0
2020-05-21,5918.63,5867.52,5925.28,5866.27,2191273400.0,23664087085.0
2020-05-22,5854.17,5734.58,5855.0,5734.58,3046616300.0,32653476472.0
2020-05-25,5751.26,5721.84,5752.0,5702.03,2146310300.0,22578121730.0
2020-05-26,5750.68,5756.81,5762.8,5738.94,1880810400.0,19718331662.0
2020-05-27,5762.27,5752.4,5795.48,5746.96,2136389100.0,20393086677.0
2020-05-28,5762.14,5830.94,5875.69,5761.46,3303285600.0,34307318500.0
2020-05-29,5796.11,5786.98,5807.67,5779.62,2269403300.0,22655450887.0
2020-06-01,5853.85,5925.44,5937.19,5853.85,4461822900.0,48873704655.0
2020-06-02,5908.48,5967.75,5983.98,5908.48,3553084900.0,40274407788.0
2020-06-03,6000.95,5962.8,6066.59,5962.68,3568433000.0,43244629574.0
2020-06-04,5993.03,5945.24,5994.4,5938.62,2426228100.0,26083801680.0
2020-06-05,5958.33,5968.89,5968.92,5915.8,2902047000.0,29840913631.0
2020-06-08,5990.57,5988.59,6024.03,5984.79,2942460200.0,33994629742.0
2020-06-09,5990.42,6010.24,6026.92,5979.48,3151552700.0,35388364431.0
2020-06-10,6010.03,5959.09,6010.03,5952.77,2575795200.0,26837974889.0
2020-06-11,5945.5,5884.84,5962.15,5874.19,3671555700.0,40637937427.0
2020-06-12,5817.24,5878.24,5890.21,5808.17,4200077500.0,42017878492.0
2020-06-15,5860.58,5820.85,5902.62,5820.85,4188072000.0,47872453307.0
2020-06-16,5874.41,5879.97,5889.47,5858.2,2856041500.0,32537334639.0
2020-06-17,5873.35,5866.05,5875.53,5835.42,2496036700.0,28068459996.0
2020-06-18,5846.35,5880.07,5900.43,5813.46,3878199400.0,43938217761.0
2020-06-19,5875.33,5951.82,5981.07,5866.82,6366134900.0,74994641125.0
2020-06-22,5942.07,5980.1,6080.89,5925.62,7215477800.0,85165958362.0
2020-06-23,5961.64,5977.52,5982.77,5928.41,4855849100.0,60076450149.0
2020-06-24,5990.61,6009.4,6040.0,5987.37,4823149800.0,57280385394.0
2020-06-29,6006.45,5923.49,6017.84,5905.01,5447198700.0,63432631507.0
2020-06-30,5934.4,5991.91,6025.49,5921.88,5325837400.0,62935703477.0
2020-07-01,5990.26,6113.27,6113.37,5971.97,6638982100.0,76746648782.0
2020-07-02,6096.37,6361.87,6375.74,6090.97,12686018500.0,145254530856.0
2020-07-03,6417.0,6644.99,6646.39,6417.0,16266424200.0,196031634050.0
2020-07-06,6789.38,7248.67,7263.24,6789.38,20981980300.0,257007543474.0
2020-07-07,7422.16,7165.11,7450.53,7142.9,20959506100.0,261151049222.0
2020-07-08,7148.43,7385.35,7500.24,7148.43,18996642900.0,238725941318.0
2020-07-09,7341.06,7373.35,7452.75,7267.08,17704560500.0,230040351155.0
2020-07-10,7259.96,7097.44,7292.35,7076.22,15858281400.0,203047577489.0
2020-07-13,7043.2,7132.8,7249.43,6989.6,15703572200.0,203471098821.0
2020-07-14,7078.62,7056.24,7131.24,6965.02,12521897400.0,164400833820.0
2020-07-15,7091.86,6895.78,7111.97,6890.68,12333514300.0,162324322911.0
2020-07-16,6905.83,6683.56,7011.7,6681.05,14546102800.0,181415517375.0
2020-07-17,6729.56,6599.49,6744.15,6526.72,10977485500.0,133076157483.0
2020-07-20,6677.55,6879.7,6909.94,6651.97,11678899500.0,148275231316.0
2020-07-21,6910.1,6791.01,6910.1,6759.93,8851727200.0,114142771192.0
2020-07-22,6778.58,6792.84,6961.62,6744.81,11121250700.0,141143936305.0
2020-07-23,6706.21,6732.71,6790.61,6606.13,10053922000.0,127469173961.0
2020-07-24,6694.21,6452.59,6710.12,6415.34,10394055000.0,132205236864.0
2020-07-27,6483.15,6426.85,6499.28,6355.54,6243431900.0,79849688697.0
2020-07-28,6482.86,6438.07,6491.21,6396.96,4978670800.0,64658706392.0
2020-07-29,6417.69,6596.26,6613.71,6399.75,7717272200.0,102444212803.0
2020-07-30,6597.62,6516.78,6597.62,6512.91,6332466400.0,84219692780.0
2020-07-31,6509.67,6559.06,6652.17,6492.48,7818508800.0,101023480846.0
2020-08-03,6630.6,6653.47,6653.95,6571.66,8652308300.0,113687135224.0
2020-08-04,6669.75,6750.26,6806.78,6624.93,10264193100.0,128719964371.0
2020-08-05,6703.58,6677.56,6710.76,6622.21,6599582000.0,86046799138.0
2020-08-06,6684.44,6791.71,6817.64,6608.11,8102186200.0,112692467345.0
2020-08-07,6712.59,6660.61,6763.1,6582.0,8111817700.0,116763805839.0
2020-08-10,6619.41,6732.85,6799.63,6591.6,7401325600.0,113604103394.0
2020-08-11,6732.98,6643.22,6845.55,6633.06,8168663400.0,114705327318.0
2020-08-12,6632.51,6649.25,6696.07,6557.05,6481725500.0,90000001309.0
2020-08-13,6671.58,6637.8,6690.05,6620.75,5139530000.0,68864700416.0
2020-08-14,6618.54,6758.49,6764.92,6611.16,5674039200.0,74256874929.0
2020-08-17,6815.61,7018.97,7130.09,6815.61,13975694100.0,180990016244.0
2020-08-18,7006.73,6968.92,7012.53,6921.77,8203039100.0,108122961721.0
2020-08-19,6948.46,6852.92,6974.15,6850.85,7142111900.0,93418829475.0
2020-08-20,6812.15,6750.82,6822.85,6728.75,5906077600.0,72288811723.0
2020-08-21,6795.75,6803.44,6824.19,6738.83,5633587200.0,69207628703.0
2020-08-24,6825.41,6756.41,6826.65,6749.46,4955776100.0,62748264915.0
2020-08-25,6777.77,6762.29,6845.24,6741.41,4915045300.0,70961747863.0
2020-08-26,6753.07,6651.06,6772.57,6643.78,5407400600.0,76398889566.0
2020-08-27,6659.71,6663.62,6674.36,6607.82,4049367500.0,55130693940.0
2020-08-28,6651.18,6829.9,6838.03,6627.56,6047799500.0,87048399478.0
2020-08-31,6856.1,6766.37,6942.13,6765.99,7952553000.0,107770866305.0
2020-09-01,6740.97,6775.89,6777.19,6728.5,4614178500.0,60400282720.0
2020-09-02,6783.57,6748.33,6791.56,6689.05,5532540000.0,75080636137.0
2020-09-03,6745.12,6702.16,6804.69,6684.04,4835658300.0,67929525916.0
2020-09-04,6615.47,6651.08,6663.57,6613.41,3997385400.0,52878638260.0
2020-09-07,6636.95,6553.53,6687.5,6551.25,4822733700.0,66607144372.0
2020-09-08,6586.4,6687.07,6705.72,6580.86,5043713000.0,70553389007.0
2020-09-09,6615.57,6601.11,6677.48,6575.26,4829060300.0,61348720554.0
2020-09-10,6649.22,6549.97,6654.69,6543.71,4680875300.0,59928208041.0
2020-09-11,6536.2,6541.02,6563.66,6489.98,3775277800.0,47877474645.0
2020-09-14,6558.6,6568.84,6573.05,6530.88,3253320800.0,44127728966.0
2020-09-15,6558.87,6597.97,6607.6,6536.04,2916936600.0,43543344245.0
2020-09-16,6589.26,6576.9,6633.75,6552.99,3212010900.0,43832158628.0
2020-09-17,6572.75,6552.17,6600.13,6530.74,3309248400.0,47275972004.0
2020-09-18,6560.77,6806.11,6816.45,6550.28,7283033400.0,107658989830.0
2020-09-21,6870.59,6745.44,6883.49,6743.74,6018397000.0,85866215581.0
2020-09-22,6688.67,6684.04,6827.24,6666.7,6610286000.0,80603140936.0
2020-09-23,6693.47,6640.55,6701.29,6633.78,4221910100.0,50950759465.0
2020-09-24,6614.16,6556.78,6636.29,6552.13,4460442600.0,54832659188.0
2020-09-25,6581.1393,6600.7097,6632.5211,6557.7264,4408706400.0,53840629391.0
2020-09-28,6590.4752,6613.6358,6645.3368,6584.8416,3523337200.0,41161632731.0
2020-09-29,6643.31,6572.54,6651.82,6572.54,3507745500.0,47772219529.0
2020-09-30,6585.83,6526.91,6608.22,6494.91,3903351100.0,48567323086.0
2020-10-09,6600.04,6598.07,6627.02,6589.11,3741270400.0,50120164698.0
2020-10-12,6631.33,6819.88,6834.69,6631.33,7141258500.0,94066250088.0
2020-10-13,6779.15,6794.86,6805.28,6742.33,5365964300.0,66177084811.0
2020-10-14,6790.27,6758.9,6794.98,6733.39,3834256000.0,48489203603.0
2020-10-15,6766.65,6797.59,6877.46,6766.65,4640027700.0,62488538703.0
2020-10-16,6798.2,6870.68,6907.52,6798.2,5621662200.0,65851845304.0
2020-10-19,6927.63,6856.56,7049.72,6853.38,6534193300.0,80003314507.0
2020-10-20,6843.43,6839.49,6849.06,6784.29,3938600500.0,49273448387.0
2020-10-21,6848.26,6900.82,6908.67,6810.4,4144618300.0,50509484499.0
2020-10-22,6886.26,6900.44,6939.49,6818.39,4433071100.0,58873740289.0
2020-10-23,6882.54,6890.53,7009.12,6878.51,4778103500.0,62596845683.0
2020-10-26,6878.18,6728.36,6879.22,6705.72,4867315200.0,65719960536.0
2020-10-27,6712.77,6705.12,6730.16,6683.35,3194785800.0,43227674383.0
2020-10-28,6695.4,6669.99,6718.98,6617.48,3670420100.0,49419665428.0
2020-10-29,6589.25,6672.19,6730.55,6582.0,3973482600.0,54377528607.0
2020-10-30,6671.96,6550.99,6723.39,6541.36,4782510100.0,59361852022.0
2020-11-02,6566.9,6515.52,6621.17,6471.08,4514326400.0,60098284926.0
2020-11-03,6549.77,6640.52,6692.43,6549.77,4491990200.0,60038543605.0
2020-11-04,6656.81,6664.14,6698.47,6602.93,3633123200.0,49468846212.0
2020-11-05,6731.56,6708.61,6768.02,6680.73,4240601400.0,60346015671.0
2020-11-06,6712.48,6705.0,6742.54,6666.27,4479280300.0,60913655734.0
2020-11-09,6757.61,6853.49,6894.82,6752.24,6876524000.0,95566022234.0
2020-11-10,6904.47,6837.87,6936.82,6814.83,5605079900.0,77880006761.0
2020-11-11,6831.74,6807.27,6849.14,6781.99,4609213700.0,60004615470.0
2020-11-12,6800.92,6740.91,6821.2,6731.23,3067860500.0,40084221797.0
2020-11-13,6696.67,6626.45,6696.67,6595.0,3703340400.0,49308967732.0
2020-11-16,6658.28,6701.38,6704.75,6636.86,3182387000.0,44056982465.0
2020-11-17,6700.17,6753.83,6753.83,6686.91,3396082700.0,47579496420.0
2020-11-18,6754.29,6853.15,6893.37,6754.22,5344054900.0,69999586330.0
2020-11-19,6825.1,6889.35,6901.79,6787.42,4513686300.0,58697153071.0
2020-11-20,6866.71,6854.98,6867.09,6819.74,3279542900.0,42474720554.0
2020-11-23,6843.07,6984.7,7032.14,6842.58,6926613500.0,89374304189.0
2020-11-24,6970.29,6924.97,6997.63,6913.69,4239201400.0,53441754083.0
2020-11-25,6982.53,6896.05,7045.3,6896.05,4586493000.0,64613747405.0
2020-11-26,6894.72,6978.76,6991.31,6883.2,3852920700.0,53795646912.0
2020-11-27,6999.25,7119.5,7119.5,6978.77,7290445600.0,76388916988.0
2020-11-30,7177.36,7102.14,7403.87,7102.1,14027489000.0,167259051251.0
2020-12-01,7104.81,7327.98,7357.74,7075.25,11003589300.0,130322446718.0
2020-12-02,7317.63,7301.35,7395.82,7253.02,8836090700.0,108614161865.0
2020-12-03,7295.92,7290.26,7338.41,7215.86,8788495700.0,94219789948.0
2020-12-04,7267.35,7207.76,7267.35,7134.44,7090885200.0,81475586821.0
2020-12-07,7210.96,7067.68,7218.13,7054.01,5863761800.0,70005459418.0
2020-12-08,7065.35,7023.51,7116.35,7004.63,5065096800.0,61910082455.0
2020-12-09,7046.15,6941.42,7110.84,6941.39,6119601000.0,75746363565.0
2020-12-10,6930.76,6908.81,6963.11,6860.71,4938501100.0,58120942797.0
2020-12-11,6923.0,6811.68,6927.74,6778.5,5612646800.0,68630403544.0
2020-12-14,6841.07,6869.65,6897.74,6829.74,4001097500.0,49420302573.0
2020-12-15,6852.56,6827.49,6853.17,6751.94,4142800600.0,49015674563.0
2020-12-16,6846.16,6820.14,6880.77,6802.39,3760499700.0,44232690817.0
2020-12-17,6810.71,6927.11,6932.89,6769.4,5466819700.0,68311355675.0
2020-12-18,6903.81,6837.16,6933.19,6807.43,3958417000.0,50527024241.0
2020-12-21,6815.02,6839.06,6878.62,6757.48,4112399200.0,53388750114.0
2020-12-22,6824.22,6640.51,6825.93,6637.37,5632184600.0,71369584101.0
2020-12-23,6643.59,6674.54,6696.3,6615.11,4174400600.0,53377280596.0
2020-12-24,6684.63,6661.72,6743.57,6641.78,3329991000.0,41862252676.0
2020-12-25,6647.28,6673.08,6689.04,6576.88,3734218000.0,48993876131.0
2020-12-28,6657.6,6703.85,6759.72,6634.75,4480538800.0,57315692016.0
2020-12-29,6723.16,6733.1,6790.7,6716.88,4751279300.0,58255875008.0
2020-12-30,6718.73,6789.51,6789.51,6679.88,5412580000.0,68371599954.0
2020-12-31,6806.49,6950.54,7001.24,6806.49,8929369200.0,113309666107.0
2021-01-04,6942.95,6882.27,6942.95,6807.27,9184216600.0,118614968440.0
2021-01-05,6832.84,6825.49,6849.94,6720.58,8558356900.0,113061298253.0
2021-01-06,6816.41,6927.95,6927.95,6811.16,6777081800.0,95351311164.0
2021-01-07,6934.82,7003.93,7009.2,6870.37,7239460900.0,98264776352.0
2021-01-08,7008.75,6998.8,7066.72,6948.15,6185541400.0,90495899466.0
2021-01-11,7020.87,6952.23,7078.3,6947.52,6962716000.0,94322831786.0
2021-01-12,6941.75,7219.79,7219.79,6910.74,8911057200.0,136859858045.0
2021-01-13,7212.38,7147.64,7254.63,7105.25,7639064000.0,118122363655.0
2021-01-14,7137.16,7052.89,7183.99,7039.27,6388727300.0,92320010946.0
2021-01-15,7126.19,7174.39,7328.89,7126.19,9081046700.0,117883898095.0
2021-01-18,7172.35,7277.9,7332.03,7164.61,6798029000.0,95916464985.0
2021-01-19,7278.41,7275.02,7379.05,7215.59,6948948800.0,92724279654.0
2021-01-20,7278.44,7208.75,7328.7,7187.05,5285351300.0,80185460388.0
2021-01-21,7243.2,7250.39,7345.55,7188.48,6265071000.0,94250659069.0
2021-01-22,7238.51,7115.75,7238.51,7086.92,6184400100.0,88462399831.0
2021-01-25,7091.97,7128.35,7147.56,7018.68,5714020800.0,84363625069.0
2021-01-26,7094.32,6992.33,7163.74,6987.87,5309895600.0,78522155948.0
2021-01-27,7000.21,7045.75,7119.04,7000.21,4709216900.0,61344221680.0
2021-01-28,6973.04,6966.02,7001.92,6927.74,4642141900.0,64690689021.0
2021-01-29,6994.31,6917.12,7009.99,6848.89,5395328100.0,75701759962.0
2021-02-01,6916.38,6998.56,7021.22,6881.08,5441112900.0,68970063382.0
2021-02-02,6977.74,6952.36,7010.34,6914.76,5097100400.0,72600459583.0
2021-02-03,6942.45,6968.54,7031.76,6876.92,4973603600.0,71062679713.0
2021-02-04,6949.24,6966.46,7066.87,6916.31,5576972700.0,77263161269.0
2021-02-05,6989.38,7060.3,7099.27,6966.12,7609818600.0,80232786331.0
2021-02-08,7064.63,7065.44,7095.11,6972.24,5832399000.0,70691200159.0
2021-02-09,7061.36,7120.52,7125.56,6980.88,5546231600.0,73170777335.0
2021-02-10,7136.7,7117.07,7193.46,7053.99,6116616700.0,75471220792.0
2021-02-18,7238.27,7239.04,7333.31,7198.5,6402243700.0,87319776996.0
2021-02-19,7210.59,7292.41,7315.1,7184.14,5958520000.0,78572685412.0
2021-02-22,7293.54,7153.51,7316.04,7153.51,8044763800.0,100801405548.0
2021-02-23,7136.4,7203.47,7299.42,7136.25,6306118100.0,76633305856.0
2021-02-24,7200.75,7111.48,7231.63,7043.16,5810630100.0,74265742465.0
2021-02-25,7164.39,7221.83,7281.79,7117.05,6358455800.0,85491616249.0
2021-02-26,7115.05,7011.85,7185.57,7003.76,6131641700.0,78961564251.0
2021-03-01,7031.98,6986.95,7036.21,6941.96,4657885500.0,63906071111.0
